	ra	dec	mag	x	y	z
60752	3.2700955740940665	0.4207801203663739	5.47	-0.9052446325563579	-0.1169711384591431	0.40847265268984206
60776	3.2719004190735537	-0.28824866578923214	2.94	-0.9506149697321674	-0.12457808732623597	-0.28427359968742627
60789	3.272300448538111	1.019372499970338	5.37	-0.519431791468495	-0.06828167540861411	0.8517794472838744
60809	3.272981388745777	1.2077874424275759	5.01	-0.3520283210980682	-0.04651880604553742	0.9348326384059197
60879	3.2768965985903127	0.42877796949059027	5.47	-0.901162267884538	-0.12268020418767561	0.41575970757357733
60893	3.277578847794917	-0.9968135957895357	1.59	-0.5379680236100763	-0.07361111252641311	-0.8397450861336981
60945	3.2797889582267183	-1.0371430933482937	5.49	-0.5038322867674123	-0.07007420708008112	-0.8609544891066065
60983	3.281527044362317	-0.28267364782604926	4.3	-0.9509263071225814	-0.13394206630094818	-0.27892414972039
61008	3.2832612035070983	-1.2589581399015595	3.84	-0.3037352215297569	-0.04331840919076912	-0.9517712070804887
61088	3.2876918963462107	1.2180345322654225	3.85	-0.3418104001753344	-0.050294973712455664	0.9384221150160738
61116	3.2884123682614343	0.5802798091333865	5.42	-0.827311680921906	-0.12234622857828589	0.5482579529408035
61124	3.2888315090813007	0.7218241963277043	4.24	-0.7424811197904128	-0.11011156295730645	0.660755045730166
61125	3.2889820437292854	-0.16496986480202808	5.48	-0.9757283507831275	-0.14486242532959054	-0.16422260260289076
61166	3.2916353805246295	-0.408350478845616	2.65	-0.9074655905444556	-0.1371895817870365	-0.3970959841485436
